URL,Title,Department,Field,Credit,Professor,Class Format,Period,Language
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yasutake Miyashiro,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Gen Miyagaki,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Junichi Ushiyama,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Patrice Leroy,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Toshihiro Nakayama,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_38778?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Hiroyuki Sakata,Online (Live),"Fri 4th , Fri 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38852?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Patrice Leroy,Online (Live),Wed 4th,Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Kan Suzuki,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_38791?locale=en,PROJECT ENGLISH C EC01(Project)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Jonathan Trace W,Online (Live),Tue 3rd,English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Koji Matsui,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_38793?locale=en,PROJECT ENGLISH B EB06(Listening),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Yuko Nakahama,Online (Live),Thu 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_38792?locale=en,PROJECT ENGLISH B EB01(Translation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Walter Wyman,Online (Live),Wed 3rd,English
https://syllabus.sfc.keio.ac.jp/,ADVANCED FIELDWORK A (GESL)/ADVANCED FIELDWORK B (GESL)/ADVANCED FIELDWORK C (GESL)/ADVANCED FIELDWORK D (GESL),MEDIA AND GOVERNANCE,Special Courses (Doctoral Program),6 Unit,Ikumi Waragai,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (こころのエクササイズ),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Gen Sadayasu,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yoko Hamada,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Takashi Hattori,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_27275?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Atsushi Shinjo,Online (Live),"Mon 1st , Mon 2nd",Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Wanglin Yan,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Jiro Kokuryo,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_27271?locale=en,PRESENTATION TECHNIQUE [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Hikaru Hie Mayuko Hosono,On campus,"Thu 2nd , Thu 3rd",Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Tomoyoshi Soga,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Ikumi Waragai,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_27285?locale=en,DYNAMICS OF LANGUAGES,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Goro Kimura C,Online (Live),Fri 3rd,Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Eiichi Tajima,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Isao Yanagimachi,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yasushi Watanabe,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_27247?locale=en,WORLD HISTORY AND CIVILIZATION,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Takeru Kawada,Online (Live),Fri 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_27261?locale=en,"PHYSICAL AND MENTAL HEALTH FOR CAMPUS LIFE [1st half of semester](A：class01-03,27)",POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Akihito Shimazu Keita Yamauchi Sachiko Mori Gen Sadayasu Tomoko Matsumoto Naohisa Yahagi Akiyoshi Okada,On campus,Mon 3rd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_27294?locale=en,OPTIMIZATION THEORY [DS2],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 2,2 Unit,Hideyuki Kawashima,On campus,Mon 4th,Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yasuhiro Naito,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yasuto Nakanishi,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Osamu Nakamura,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Tatsuya Hagino,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Motohiro Tsuchiya,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Masatoshi Tamamura,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Masaru Tomita,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_27344?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Rodney Van Meter D,Online (Live),Thu 3rd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27343?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Rodney Van Meter D,Online (Live),Thu 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_27628?locale=en,PROJECT ENGLISH B EB09(Presentation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Robert Yui,Online (Live),Wed 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27603?locale=en,PROJECT ENGLISH B EB03(Project),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Toshio Ohori,On campus,Thu 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_27602?locale=en,PROJECT ENGLISH B EB08(Project),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Simon Bedelo M,Online (Live),Wed 1st,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27608?locale=en,FRENCH SKILL (フランス語と市民性),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Ken'ichi Kuradate,Online (Live),Wed 3rd,French
https://syllabus.sfc.keio.ac.jp//courses/2021_27577?locale=en,PROJECT ENGLISH A EA07(Listening),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Walter Wyman,Online (Live),Wed 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27576?locale=en,PROJECT ENGLISH A EA07(Speaking),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Cameron High I,Online (Live),Mon 1st,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27580?locale=en,PROJECT ENGLISH A EA03(Reading /Discussion),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Liuswati Yanagi,On campus,Wed 3rd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27609?locale=en,PROJECT ENGLISH B EB08(Writing),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Emi Karimata,Online (Live),Thu 3rd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27573?locale=en,PROJECT ENGLISH A (Project),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Yoko Hasebe,Online (Live),Tue 5th,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27570?locale=en,PROJECT ENGLISH C EC04(Reading)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,David Hoenigman,Online (Live),Fri 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27571?locale=en,PROJECT ENGLISH B EB03(Listening),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Yoko Hasebe,Online (Live),Tue 4th,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27581?locale=en,PROJECT ENGLISH B EB02(Oral Listening),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Tim Hemington,On campus,Wed 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27621?locale=en,PROJECT ENGLISH B (Writing),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Ritsuko Ota,Online (Live),Fri 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27624?locale=en,PROJECT ENGLISH B (Presentation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Charles Hirst,Online (Live),Mon 3rd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27561?locale=en,RUSSIAN BASIC 1 B,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Masahiko Yashima,On campus,"Tue 4th , Thu 4th",Russian
https://syllabus.sfc.keio.ac.jp//courses/2021_27626?locale=en,PROJECT ENGLISH C EC02(Presentation)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Charles Hirst,Online (Live),Mon 1st,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27567?locale=en,ITALIAN BASIC 1 C,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Nozomi Mitsumori Patrizia Civitillo,Online (Live),"Tue 5th , Thu 4th",Italian
https://syllabus.sfc.keio.ac.jp//courses/2021_27615?locale=en,PROJECT ENGLISH B (Writing),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Ritsuko Ota,Online (Live),Wed 1st,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27612?locale=en,PROJECT ENGLISH C EC03(Writing)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Emi Karimata,Online (Live),Thu 4th,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27583?locale=en,PROJECT ENGLISH A (Presentation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Tim Hemington,On campus,Wed 1st,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27619?locale=en,PROJECT ENGLISH C EC01(Writing)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Ritsuko Ota,Online (Live),Wed 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27627?locale=en,PROJECT ENGLISH C (Project)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Ui Teramoto,Online (Live),Thu 4th,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27625?locale=en,PROJECT ENGLISH B EB02(Writing),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Mark Lewis,Online (Live),Tue 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27620?locale=en,PROJECT ENGLISH B (Writing),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Ritsuko Ota,Online (Live),Fri 1st,English
https://syllabus.sfc.keio.ac.jp//courses/2021_27584?locale=en,PROJECT ENGLISH A EA02(Presentation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,David Hoenigman,Online (Live),Fri 1st,English
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＣＢ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Toshio Ohori,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (空手),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Taishi Hokazono,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Shinichi Ueyama,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_33395?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Yoko Hirose,On campus,"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＨＣ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Mamoru Fujita,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＧＲ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Ken Jimbo,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＨＣ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Mamoru Fujita,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_31807?locale=en,REGIONAL POLICY [1st half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Mika Kunieda,On campus,"Thu 3rd , Thu 4th",Japanese
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＰＳ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (バドミントン),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kazunobu Fukuhara,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_35107?locale=en,PRACTICE IN ENVIRONMENTAL MONITORING,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Yingjiu Bai Wanglin Yan Yoshika Sekine Sachiko Tsukahara,On campus,Thu 4th,English
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yoko Hirose,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＰＳ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＣＢ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Toshio Ohori,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＧＲ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Ken Jimbo,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (ボールゲームスポーツ),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Motohiro Iwatsuki,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yoko Hirose,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_33328?locale=en,CHINESE BASIC 1 CC,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Subaru Yamakage Xiaoyin Wang,Online (Live),"Tue 3rd , Wed 3rd",Chinese
https://syllabus.sfc.keio.ac.jp//courses/2021_33476?locale=en,GO,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Special Subjects,2 Unit,Yukari Yoshihara,Online (Live),Wed 3rd,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yoko Hirose,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_33164?locale=en,INTERPERSONAL COMMUNICATION: INTRODUCTION AND PRACTICE,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Yoshie Sasaki,On campus,Tue 3rd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_33303?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Keiji Takeda,Online (Live),"Thu 5th , Thu 6th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_33390?locale=en,PROJECT ENGLISH A (Listening),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,David Hoenigman,Online (Live),Mon 3rd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_33313?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Yuko Nakahama,Online (Live),"Thu 4th , Thu 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (水泳),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Masahiro Sumi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_41266?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Jin Nakazawa,Online (Live),"Fri 3rd , Fri 4th",Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Norichika Kanie,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Tatsuma Wada,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_40362?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (13),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Kensuke Miyamoto,On campus,"Wed 1st , Wed 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_40757?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Mamoru Fujita,On campus,Thu 4th,Other Languages
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Mamoru Fujita,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Eiichi Tajima,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_39947?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Norichika Kanie,On campus,"Mon 2nd , Mon 3rd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_40562?locale=en,MICROECONOMICS 1 [1st half of semester](GIGA/GG),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Tatsuma Wada,Online (Live),"Tue 2nd , Thu 2nd",English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Mamoru Fujita,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_40756?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Mamoru Fujita,On campus,Fri 4th,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hajime Narukawa,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Haolan Zheng,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Mamoru Fujita,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hajime Ishikawa,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hajime Narukawa,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Norichika Kanie,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Makiko Nakamuro,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_41240?locale=en,ENTERPRISE LAW(VENTURE-RELATED LAW),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Ryotaro Yamamoto,On campus,Tue 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_39969?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Hajime Ishikawa,On campus,"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hajime Ishikawa,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_39999?locale=en,PERSONAL PLACE DESIGN,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Hajime Ishikawa,Online (Live),Fri 2nd,Japanese
